name,iso,series,series_code,yr1990,yr1991,yr1992,yr1993,yr1994,yr1995,yr1996,yr1997,yr1998,yr1999,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014
Jamaica,JAM,arable_land,AG.LND.ARBL.ZS,10.9879963065559,11.6343490304709,12.5577100646353,16.0664819944598,14.8661126500462,14.5891043397969,14.3120960295476,13.8504155124654,13.3887349953832,13.2040627885503,12.927054478301,12.927054478301,12.4653739612188,12.4653739612188,12.280701754386,11.8190212373038,11.8190212373038,11.5420129270545,11.0803324099723,11.0803324099723,11.0803324099723,11.0803324099723,11.0803324099723,11.0803324099723,NULL
Jordan,JOR,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.369473469445725,NULL,NULL,NULL,NULL,NULL
Jordan,JOR,freshwater,ER.H2O.INTR.PC,NULL,NULL,182.694883471739,NULL,NULL,NULL,NULL,153.465346534653,NULL,NULL,NULL,NULL,135.371179039301,NULL,NULL,NULL,NULL,120.473414591062,NULL,NULL,NULL,NULL,107.945552389997,105.572755417957,NULL
Jordan,JOR,precipitation,AG.LND.PRCP.MM,NULL,NULL,111.0,NULL,NULL,NULL,NULL,111.0,NULL,NULL,NULL,NULL,111.0,NULL,NULL,NULL,NULL,111.0,NULL,NULL,NULL,NULL,111.0,NULL,111.0
Jordan,JOR,arable_land,AG.LND.ARBL.ZS,2.03082502266546,1.69310970081596,2.94310970081596,2.59519492293744,2.39120580235721,2.8558476881233,2.03989120580236,2.11922030825023,2.1532184950136,2.1532184950136,2.1532184950136,2.17588395285585,2.20988213961922,2.00589301903898,2.36854034451496,2.09655485040798,2.1532184950136,1.58998186763373,1.69424297370807,2.26177066906961,2.00045055192611,1.97792295562064,2.44424419914395,2.60193737328227,NULL
Kazakhstan,KAZ,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.217161218770403,NULL,NULL,NULL,NULL,NULL
Kazakhstan,KAZ,freshwater,ER.H2O.INTR.PC,NULL,NULL,3914.44906182487,NULL,NULL,NULL,NULL,4196.63795496756,NULL,NULL,NULL,NULL,4330.72381705623,NULL,NULL,NULL,NULL,4155.85133534898,NULL,NULL,NULL,NULL,3832.31321939621,3777.45589666149,NULL
Kazakhstan,KAZ,precipitation,AG.LND.PRCP.MM,NULL,NULL,250.0,NULL,NULL,NULL,NULL,250.0,NULL,NULL,NULL,NULL,250.0,NULL,NULL,NULL,NULL,250.0,NULL,NULL,NULL,NULL,250.0,NULL,250.0
Kazakhstan,KAZ,arable_land,AG.LND.ARBL.ZS,NULL,NULL,12.9847760862318,12.9792199133237,12.8469829981109,12.8593917842723,12.2263955254288,12.0575619513279,11.9105085750269,11.874023039597,11.1713523724858,10.8751713153313,10.4996481090492,10.4987961625366,10.5488758010149,10.5798051635367,10.5996962625477,10.6090306330333,10.5640626736304,10.6005111679075,10.6248101640923,10.8088306108086,10.8650961217913,10.8881357187836,NULL
Kenya,KEN,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.47785323086186,NULL,NULL,NULL,NULL,NULL
Kenya,KEN,freshwater,ER.H2O.INTR.PC,NULL,NULL,827.015718971908,NULL,NULL,NULL,NULL,717.697252762398,NULL,NULL,NULL,NULL,633.182817314828,NULL,NULL,NULL,NULL,555.696642250018,NULL,NULL,NULL,NULL,486.566784299867,473.761389183744,NULL
Kenya,KEN,precipitation,AG.LND.PRCP.MM,NULL,NULL,630.0,NULL,NULL,NULL,NULL,630.0,NULL,NULL,NULL,NULL,630.0,NULL,NULL,NULL,NULL,630.0,NULL,NULL,NULL,NULL,630.0,NULL,630.0
Kenya,KEN,arable_land,AG.LND.ARBL.ZS,8.76761429525249,8.95561724707453,9.29823944899322,8.89060688055663,9.57936535825983,9.554766841199,8.20711951365218,8.45837579505921,8.21941877218259,8.95386021014162,8.59366763889377,9.01008539199494,8.94507502547703,9.04171205678743,9.23850019327406,9.24904241487156,9.32986611378571,9.31229574445655,9.31229574445655,9.66370313103982,9.66370313103982,10.1908142109147,10.3665179042063,10.1908142109147,NULL
Kiribati,KIR,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.0029987647945,NULL,NULL,NULL,NULL,NULL
Kiribati,KIR,freshwater,ER.H2O.INTR.PC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kiribati,KIR,precipitation,AG.LND.PRCP.MM,NULL,NULL,630.0,NULL,NULL,NULL,NULL,630.0,NULL,NULL,NULL,NULL,630.0,NULL,NULL,NULL,NULL,630.0,NULL,NULL,NULL,NULL,630.0,NULL,NULL
Kiribati,KIR,arable_land,AG.LND.ARBL.ZS,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,2.46913580246914,NULL
"Korea, Dem. Rep.",PRK,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.49688110166948,NULL,NULL,NULL,NULL,NULL
"Korea, Dem. Rep.",PRK,freshwater,ER.H2O.INTR.PC,NULL,NULL,3215.26712487263,NULL,NULL,NULL,NULL,3012.47804375611,NULL,NULL,NULL,NULL,2881.96177116423,NULL,NULL,NULL,NULL,2778.70574107564,NULL,NULL,NULL,NULL,2705.61098894806,2691.22726189116,NULL
"Korea, Dem. Rep.",PRK,precipitation,AG.LND.PRCP.MM,NULL,NULL,1054.0,NULL,NULL,NULL,NULL,1054.0,NULL,NULL,NULL,NULL,1054.0,NULL,NULL,NULL,NULL,1054.0,NULL,NULL,NULL,NULL,1054.0,NULL,1054.0
"Korea, Dem. Rep.",PRK,arable_land,AG.LND.ARBL.ZS,19.0017440411926,19.1014035379121,19.1014035379121,19.1014035379121,19.9318993439083,19.9318993439083,19.1014035379121,19.1014035379121,19.1014035379121,19.1014035379121,19.1014035379121,19.1014035379121,19.1014035379121,19.1014035379121,19.1014035379121,19.5166514409102,19.5166514409102,19.5166514409102,19.9318993439083,19.9318993439083,19.9318993439083,19.5166514409102,19.5166514409102,19.5166514409102,NULL
Kosovo,KSV,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kosovo,KSV,freshwater,ER.H2O.INTR.PC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kosovo,KSV,precipitation,AG.LND.PRCP.MM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kosovo,KSV,arable_land,AG.LND.ARBL.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.5558004960044,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kuwait,KWT,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000567073206173783,NULL,NULL,NULL,NULL,NULL
Kuwait,KWT,freshwater,ER.H2O.INTR.PC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,0.0,0.0,NULL
Kuwait,KWT,precipitation,AG.LND.PRCP.MM,NULL,NULL,121.0,NULL,NULL,NULL,NULL,121.0,NULL,NULL,NULL,NULL,121.0,NULL,NULL,NULL,NULL,121.0,NULL,NULL,NULL,NULL,121.0,NULL,121.0
Kuwait,KWT,arable_land,AG.LND.ARBL.ZS,0.224466891133558,0.224466891133558,0.224466891133558,0.280583613916947,0.280583613916947,0.280583613916947,0.336700336700337,0.336700336700337,0.336700336700337,0.392817059483726,0.561167227833895,0.729517396184063,0.673400673400673,0.673400673400673,0.617283950617284,0.617283950617284,0.617283950617284,0.634118967452301,0.634118967452301,0.589225589225589,0.561167227833895,0.589225589225589,0.561167227833895,0.594837261503928,NULL
Kyrgyz Republic,KGZ,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.0654640264514,NULL,NULL,NULL,NULL,NULL
Kyrgyz Republic,KGZ,freshwater,ER.H2O.INTR.PC,NULL,NULL,10836.249280241,NULL,NULL,NULL,NULL,10418.6185163104,NULL,NULL,NULL,NULL,9804.23587873445,NULL,NULL,NULL,NULL,9287.4497000987,NULL,NULL,NULL,NULL,8726.28049650449,8554.79404154137,NULL
Kyrgyz Republic,KGZ,precipitation,AG.LND.PRCP.MM,NULL,NULL,533.0,NULL,NULL,NULL,NULL,533.0,NULL,NULL,NULL,NULL,533.0,NULL,NULL,NULL,NULL,533.0,NULL,NULL,NULL,NULL,533.0,NULL,533.0
Kyrgyz Republic,KGZ,arable_land,AG.LND.ARBL.ZS,NULL,NULL,6.88216892596455,7.04900938477581,6.80396246089677,6.55891553701773,7.07507820646507,7.08029197080292,7.09071949947862,7.13242961418144,7.06986444212722,7.00729927007299,7.01251303441084,7.00729927007299,6.95516162669447,6.69447340980188,6.69290928050052,6.67361835245047,6.67101147028154,6.65276329509906,6.65380604796663,6.65224191866528,6.65589155370177,6.65276329509906,NULL
Lao PDR,LAO,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.69310157959222,NULL,NULL,NULL,NULL,NULL
Lao PDR,LAO,freshwater,ER.H2O.INTR.PC,NULL,NULL,42339.6103732935,NULL,NULL,NULL,NULL,37564.1836557132,NULL,NULL,NULL,NULL,34603.4596189985,NULL,NULL,NULL,NULL,32055.8472121346,NULL,NULL,NULL,NULL,29414.2637551077,28936.2361768302,NULL
Lao PDR,LAO,precipitation,AG.LND.PRCP.MM,NULL,NULL,1834.0,NULL,NULL,NULL,NULL,1834.0,NULL,NULL,NULL,NULL,1834.0,NULL,NULL,NULL,NULL,1834.0,NULL,NULL,NULL,NULL,1834.0,NULL,1834.0
Lao PDR,LAO,arable_land,AG.LND.ARBL.ZS,3.46187175043328,3.46187175043328,3.46187175043328,3.46187175043328,3.56152512998267,3.58752166377816,3.57019064124783,3.7001733102253,3.73483535528596,3.7998266897747,3.98613518197574,4.20277296360485,4.39774696707106,4.59272097053726,4.78769497400347,4.98266897746967,5.19930675909879,5.37261698440208,5.5892547660312,5.89254766031196,6.06585788561525,6.18717504332756,6.28249566724437,6.45147313691508,NULL
Latin America & Caribbean (all income levels),LCN,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Latin America & Caribbean (all income levels),LCN,freshwater,ER.H2O.INTR.PC,NULL,NULL,30315.4484606361,NULL,NULL,NULL,NULL,27888.9831087527,NULL,NULL,NULL,NULL,25903.1027618104,NULL,NULL,NULL,NULL,24271.1375973968,NULL,NULL,NULL,NULL,22868.7056081933,22614.9876072461,NULL
Latin America & Caribbean (all income levels),LCN,precipitation,AG.LND.PRCP.MM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Latin America & Caribbean (all income levels),LCN,arable_land,AG.LND.ARBL.ZS,6.46554713592332,6.56558922744128,6.56100041493627,6.59388441334349,6.63861661602531,6.91790639340662,6.91805088370265,6.9538246880305,6.99732542623338,7.01891501038416,7.03491634996621,7.10510869335266,7.20287178394039,7.45828865841109,7.70347628935404,7.8575016196706,7.96426164589153,8.01110686872066,8.06595961341866,8.05463638943787,8.19832602103117,8.31214954539449,8.39365422722611,8.57613703345237,NULL
Latin America & Caribbean (developing only),LAC,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Latin America & Caribbean (developing only),LAC,freshwater,ER.H2O.INTR.PC,NULL,NULL,30933.5568190087,NULL,NULL,NULL,NULL,28403.1293207695,NULL,NULL,NULL,NULL,26330.9236213943,NULL,NULL,NULL,NULL,24641.5334764492,NULL,NULL,NULL,NULL,23195.3332189689,22934.739006443,NULL
Latin America & Caribbean (developing only),LAC,precipitation,AG.LND.PRCP.MM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Latin America & Caribbean (developing only),LAC,arable_land,AG.LND.ARBL.ZS,6.20214234122685,6.33117938399629,6.34929448485787,6.39443713563432,6.44730562864366,6.81151008615797,6.81253546922561,6.85064876438116,6.89835585143223,6.92992340056028,6.94559734124482,7.0291744627185,7.16066708406265,7.44133845752256,7.62056816177368,7.68588921855455,7.70403083294835,7.66270637127705,7.78202566912365,7.81215884773237,7.76658142167454,7.84059789519389,7.89282190847575,8.12337351066607,NULL
Latvia,LVA,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL
Latvia,LVA,freshwater,ER.H2O.INTR.PC,NULL,NULL,6403.15062551208,NULL,NULL,NULL,NULL,6880.81596447953,NULL,NULL,NULL,NULL,7246.21056518278,NULL,NULL,NULL,NULL,7607.96700487428,NULL,NULL,NULL,NULL,8228.79794171907,8317.40489017697,NULL
Latvia,LVA,precipitation,AG.LND.PRCP.MM,NULL,NULL,641.0,NULL,NULL,NULL,NULL,641.0,NULL,NULL,NULL,NULL,641.0,NULL,NULL,NULL,NULL,641.0,NULL,NULL,NULL,NULL,641.0,NULL,641.0
Latvia,LVA,arable_land,AG.LND.ARBL.ZS,NULL,NULL,27.1400090037945,27.1239307994083,27.4937295002894,16.1103607949064,17.0428966493022,17.3483825326388,17.0268184449161,15.8691877291144,15.5958582545501,15.4029198019165,15.6440928677085,15.3868415975304,16.2229082256094,17.5573991896585,19.3742362852917,19.1009068107274,18.811499131777,18.7841749758765,18.8464010282776,18.6173633440514,18.9449983917658,19.4243447499598,NULL
Least developed countries: UN classification,LDC,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Least developed countries: UN classification,LDC,freshwater,ER.H2O.INTR.PC,NULL,NULL,9803.79620463616,NULL,NULL,NULL,NULL,7857.02357435512,NULL,NULL,NULL,NULL,6934.0770336993,NULL,NULL,NULL,NULL,6140.19636868325,NULL,NULL,NULL,NULL,5194.9576808958,5072.45098268796,NULL
Least developed countries: UN classification,LDC,precipitation,AG.LND.PRCP.MM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Least developed countries: UN classification,LDC,arable_land,AG.LND.ARBL.ZS,6.5045470127632,6.55359887827068,6.55683562727799,6.70282639069672,6.70831556353071,6.82911799153902,6.95567220777085,6.98166929885354,6.98773346867886,7.03723355646801,7.03089365718182,7.10253787796712,7.18202819507407,7.4534776418732,7.549597871447,7.7234915894613,7.7617565556848,7.89460608714901,8.12133970720534,8.23799017240247,8.36193736438684,8.40956396985316,8.75274478460553,8.56794314303823,NULL
Lebanon,LBN,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0230823251765737,NULL,NULL,NULL,NULL,NULL
Lebanon,LBN,freshwater,ER.H2O.INTR.PC,NULL,NULL,1701.00089727797,NULL,NULL,NULL,NULL,1552.0499346199,NULL,NULL,NULL,NULL,1362.53627043166,NULL,NULL,NULL,NULL,1174.9080756817,NULL,NULL,NULL,NULL,1080.90385180088,1068.22437518889,NULL
Lebanon,LBN,precipitation,AG.LND.PRCP.MM,NULL,NULL,661.0,NULL,NULL,NULL,NULL,661.0,NULL,NULL,NULL,NULL,661.0,NULL,NULL,NULL,NULL,661.0,NULL,NULL,NULL,NULL,661.0,NULL,661.0
Lebanon,LBN,arable_land,AG.LND.ARBL.ZS,17.8885630498534,17.6930596285435,17.5953079178886,17.5953079178886,17.5953079178886,17.5953079178886,17.8885630498534,18.0840664711632,18.2795698924731,12.6099706744868,12.6099706744868,11.7302052785924,12.7077223851417,13.2942326490714,13.3235581622678,13.8514173998045,13.2942326490714,13.1182795698925,12.0234604105572,12.0234604105572,11.1436950146628,12.2189638318671,12.9032258064516,12.9032258064516,NULL
Lesotho,LSO,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.40265096330442,NULL,NULL,NULL,NULL,NULL
Lesotho,LSO,freshwater,ER.H2O.INTR.PC,NULL,NULL,3149.91929461081,NULL,NULL,NULL,NULL,2902.82206477789,NULL,NULL,NULL,NULL,2773.81770660964,NULL,NULL,NULL,NULL,2674.29445669382,NULL,NULL,NULL,NULL,2542.12861226512,2510.72820239062,NULL
Lesotho,LSO,precipitation,AG.LND.PRCP.MM,NULL,NULL,788.0,NULL,NULL,NULL,NULL,788.0,NULL,NULL,NULL,NULL,788.0,NULL,NULL,NULL,NULL,788.0,NULL,NULL,NULL,NULL,788.0,NULL,788.0
Lesotho,LSO,arable_land,AG.LND.ARBL.ZS,10.4413702239789,10.5072463768116,10.935441370224,10.8695652173913,10.7048748353096,10.5401844532279,10.6060606060606,10.7048748353096,10.7048748353096,10.7048748353096,10.8695652173913,10.8695652173913,9.88142292490119,9.88142292490119,10.2108036890646,10.6389986824769,9.9802371541502,10.7048748353096,11.7918313570487,11.034255599473,10.6060606060606,10.1449275362319,9.26548089591568,8.17193675889328,NULL
Liberia,LBR,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.87230419871342,NULL,NULL,NULL,NULL,NULL
Liberia,LBR,freshwater,ER.H2O.INTR.PC,NULL,NULL,98586.6616190296,NULL,NULL,NULL,NULL,84556.2277775664,NULL,NULL,NULL,NULL,65132.301615965,NULL,NULL,NULL,NULL,56780.4840933732,NULL,NULL,NULL,NULL,47730.9311946694,46579.959624491,NULL
Liberia,LBR,precipitation,AG.LND.PRCP.MM,NULL,NULL,2391.0,NULL,NULL,NULL,NULL,2391.0,NULL,NULL,NULL,NULL,2391.0,NULL,NULL,NULL,NULL,2391.0,NULL,NULL,NULL,NULL,2391.0,NULL,2391.0
Liberia,LBR,arable_land,AG.LND.ARBL.ZS,3.63372093023256,3.63372093023256,3.63372093023256,3.63372093023256,3.63372093023256,3.63372093023256,3.63372093023256,3.84136212624585,3.94518272425249,4.15282392026578,4.15282392026578,4.15282392026578,4.15282392026578,4.15282392026578,4.15282392026578,4.15282392026578,4.15282392026578,4.15282392026578,4.46428571428571,4.87956810631229,4.98338870431894,5.19102990033223,5.19102990033223,5.19102990033223,NULL
Libya,LBY,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL
Libya,LBY,freshwater,ER.H2O.INTR.PC,NULL,NULL,152.279482449898,NULL,NULL,NULL,NULL,138.280891951262,NULL,NULL,NULL,NULL,126.84971805838,NULL,NULL,NULL,NULL,116.321695292328,NULL,NULL,NULL,NULL,111.404600341567,111.71424390124,NULL
Libya,LBY,precipitation,AG.LND.PRCP.MM,NULL,NULL,56.0,NULL,NULL,NULL,NULL,56.0,NULL,NULL,NULL,NULL,56.0,NULL,NULL,NULL,NULL,56.0,NULL,NULL,NULL,NULL,56.0,NULL,56.0
Libya,LBY,arable_land,AG.LND.ARBL.ZS,1.02583629812337,1.02867794991873,1.03151960171408,1.03151960171408,1.0372029053048,1.062777771463,1.15257396819623,1.15257396819623,1.03151960171408,1.03151960171408,1.03151960171408,1.03151960171408,1.03151960171408,1.03151960171408,0.994578128374462,0.994578128374462,0.994578128374462,0.994578128374462,0.994578128374462,0.994578128374462,0.975254896166043,0.975254896166043,0.977528217602328,0.977528217602328,NULL
Liechtenstein,LIE,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Liechtenstein,LIE,freshwater,ER.H2O.INTR.PC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Liechtenstein,LIE,precipitation,AG.LND.PRCP.MM,NULL,NULL,56.0,NULL,NULL,NULL,NULL,56.0,NULL,NULL,NULL,NULL,56.0,NULL,NULL,NULL,NULL,56.0,NULL,NULL,NULL,NULL,56.0,NULL,NULL
Liechtenstein,LIE,arable_land,AG.LND.ARBL.ZS,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.375,24.375,24.375,24.375,24.375,23.75,23.75,23.75,21.875,20.625,18.75,18.75,16.25,NULL
Lithuania,LTU,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL
Lithuania,LTU,freshwater,ER.H2O.INTR.PC,NULL,NULL,4205.27583744717,NULL,NULL,NULL,NULL,4352.28076574408,NULL,NULL,NULL,NULL,4519.22660813745,NULL,NULL,NULL,NULL,4815.40831629682,NULL,NULL,NULL,NULL,5207.89229971621,5260.86414088838,NULL
Lithuania,LTU,precipitation,AG.LND.PRCP.MM,NULL,NULL,656.0,NULL,NULL,NULL,NULL,656.0,NULL,NULL,NULL,NULL,656.0,NULL,NULL,NULL,NULL,656.0,NULL,NULL,NULL,NULL,656.0,NULL,656.0
Lithuania,LTU,arable_land,AG.LND.ARBL.ZS,NULL,NULL,46.0274409700064,45.1180599872368,41.3209955328653,45.7243139757498,45.7243139757498,45.9157626037013,46.1072112316528,47.1123165283982,45.9157626037013,26.0210593490747,26.148691767709,24.3299298021698,25.788130185067,30.4164007657945,29.9744735162731,29.2852584556477,29.7008376545672,32.7674511368169,33.9433585959314,34.8741104764336,36.0675878354661,36.5456721180694,NULL
Low & middle income,LMY,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Low & middle income,LMY,freshwater,ER.H2O.INTR.PC,NULL,NULL,6598.97773621997,NULL,NULL,NULL,NULL,6007.20361460159,NULL,NULL,NULL,NULL,5566.20506883031,NULL,NULL,NULL,NULL,5186.68267432029,NULL,NULL,NULL,NULL,4816.06333763002,4751.82369306513,NULL
Low & middle income,LMY,precipitation,AG.LND.PRCP.MM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Low & middle income,LMY,arable_land,AG.LND.ARBL.ZS,10.7353774866369,10.8183963525659,11.2781778312234,11.327015959704,11.3262712941645,11.4403811344937,11.4433193917164,11.4636839390502,11.4791198125319,11.5079854259882,11.4432534279666,11.4117027972182,11.4416359014485,11.5659122647437,11.6321794170692,11.6869805084642,11.6504141099188,11.660515415323,11.7082927892614,11.6964776134795,11.7215007061288,11.7629688462761,11.891041753661,11.8908958890923,NULL
Low income,LIC,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Low income,LIC,freshwater,ER.H2O.INTR.PC,NULL,NULL,10011.6542539589,NULL,NULL,NULL,NULL,7603.43401278742,NULL,NULL,NULL,NULL,6654.00062337508,NULL,NULL,NULL,NULL,5816.43828966884,NULL,NULL,NULL,NULL,5041.02561278157,4906.67472533983,NULL
Low income,LIC,precipitation,AG.LND.PRCP.MM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Low income,LIC,arable_land,AG.LND.ARBL.ZS,6.90378993738146,6.99758793393826,7.05993786256843,7.13680343520946,7.11864391561443,7.23434257712988,7.37637890200526,7.45122425614994,7.48588970908928,7.5034955391705,7.51105049284184,7.63225444269954,7.77165783991475,8.04958698462676,8.19129337061711,8.41405852689076,8.46111416920952,8.59405378473909,8.88523970499297,8.98790900964674,9.15298133294069,9.37116860236929,9.55636775312306,9.55806772764548,NULL
Lower middle income,LMC,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Lower middle income,LMC,freshwater,ER.H2O.INTR.PC,NULL,NULL,4509.81242557091,NULL,NULL,NULL,NULL,4089.56618670938,NULL,NULL,NULL,NULL,3746.302301146,NULL,NULL,NULL,NULL,3453.25258576886,NULL,NULL,NULL,NULL,3156.41885031706,3109.03045349536,NULL
